"","X1","X2","X3"
"4019","STR. COLINEI NR. 11  JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4020","STR. MIHAI EMINESCU NR.22 BL.6 SC.B AP.20, PLOIESTI, PRAHOVA",NA,NA
"4021","STR.M.EMINESCU NR.22 BL.4 SC.B AP.27 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4022","STR.LUPENI NR.151, PLOIESTI, PRAHOVA",NA,NA
"4023","STR.GH.GR.CANTACUZINO NR.75 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4024","STR.ZIMBRULUI NR.11A BL.114A ET.4 AP.16 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4025","STR.FRASINET NR.7 BL.7C SC.A AP.4 ET.1 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4026","STR.FRASINET NR.7 BL.7C SC.A ET.1 AP.4 JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4027","STR.MIHAI BRAVU NR.14 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4028","STR. SOLD.EROU NICOLAE ARHIPNR.7 BL.9 SC.B ET.2 AP.31       JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4029","PTA VICTORIEI NR.9  BL. CCSUD  SC.A  AP.13  JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4030","STR.SERGENT EROU MATEESCU GH. NR.6 BL.4 ET.7 AP.29, PLOIESTI, PRAHOVA",NA,NA
"4031","STR.GH.GR.CANTACUZINO NR.68 BL.A SC.A AP.3 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4032","STR.CAMELIEI NR.2  BL. 45  SC. B  AP. 47  JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4033","STR.BUCSOIUL NR.1 BL.28 SC.A ET.5 AP.21 PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4034","STR. LACUL BILEA NR. 6 BL.32 SC.A AP.4  JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4035","STR. ELENA DOAMNA NR.52  JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4036","STR.SPATARUL NICOLAE MILESCU NR.7A BL.102D                    ET.2 AP.10  J, PLOIESTI, PRAHOVA",NA,NA
"4037","STR. LUPENI NR. 93, PLOIESTI, PRAHOVA","44.9285263","26.0426582"
"4038","BLD. BUCURESTI NR. 20  BL.2C SC.A ET.10 AP.41 JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4039","ALEEA ZAMORA NR. 5A  BL. 116  SC. B. ET. 2  AP. 29, PLOIESTI, PRAHOVA",NA,NA
"4040","STR. STEFAN GREUCEANU NR. 3 BL.L4 ET.2 AP.5 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4041","STR.SG.EROU MATEESCU GHEORGHE NR. 3 BL.19 SC.B ET.4 AP. 40  JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4042","STR. PRIMAVERII NR. 2B  JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4043","STR. BUNAVESTIRE NR.147, PLOIESTI, PRAHOVA",NA,NA
"4044","STR. G-RAL EREMIA GRIGORESCU NR. 1 BL.17 SC.A ET.9 AP.38  JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4045","INT. GORNISTILOR NR. 1  BL.140F SC.A ET.3 AP.13  JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4046","STR. G-RAL EREMIA GRIGORESCU NR. 19 BL.75 SC.B ET.1 AP.19 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4047","STR. COSMINELOR NR.2 BL.113 SC.B ET.3 AP.35 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4048","INT. GORNISTILOR NR. 1  BL.140F SC.A ET.3 AP.13  JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4049","STR. CODRUL COSMINULUI NR. 14  JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4050","STR. BOBILNA NR. 115 BL.A7 ET.4 AP.26 JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4051","STR. MIHAI BRAVU NR.165 BL.22A SC.B ET.4 AP.35., PLOIESTI, PRAHOVA",NA,NA
"4052","STR.SLT.EROU MARIAN MOLDOVEANU NR.1 BL.10 SC.B ET.2 AP.31 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4053","STR. BUNA VESTIRE  NR. 147, PLOIESTI, PRAHOVA","44.9388346","26.0303282"
"4054","STR. GAGENI NR.33  JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4055","STR.CALARASI NR.5 BL.152D SC.A ET.3 AP.15 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4056","STR.ION LUCA CARAGIALE NR.21 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4057","STR.ALECU RUSSO NR.10 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4058","ALEEA SECELENILOR NR. 2 BL.18 SC.E AP.88  JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4059","STR. MAGURII NR.1 BL.49 SC.A AP.4 JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4060","STR.GH.GR.CANTACUZINO NR.75 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4061","STR. STADIONULUI NR. 26, PLOIESTI, PRAHOVA","44.9412025","26.0308336"
"4062","BD. REPUBLICII NR. 17B  BL. A1  ET. 4  AP. 14  JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4063","BD.BUCURESTI NR.20 BL.2C SC.A ET.7 AP.32 JUD.PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4064","ALEEA BRUMARELELOR NR. 4  BL. 130  SC. B                    ET. 1  AP.26 JU, PLOIESTI, PRAHOVA",NA,NA
"4065","STR. STINDARDULUI NR.22, PLOIESTI, PRAHOVA","44.9239256","26.016128"
"4066","STR.BRANCIOG NR.1 BL.40 SC.A AP.8  JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4067","STR. LACUL BILEA NR. 6 BL.32 SC.A AP.4  JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4068","STR.BRANCIOG NR.1 BL.40 SC.A AP.7  JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4069","STR.TAZLAU NR.7 BL.37D SC.B ET.1 AP.26  JUD. PRAHOVA, PLOIESTI, PRAHOVA",NA,NA
"4070","ALE.ARMONIEI NR.5 BL.V22 SC.A ET.2 AP.10 JUD. PRAHOVA, PLOPENI, PRAHOVA",NA,NA
"4071","STR. CUZA -VODA NR. 8 STR. CUZA -VODA NR. 8, SINAIA, PRAHOVA",NA,NA
"4072","STR.13 SEPTEMBRIE NR. 7  JUD. PRAHOVA, SINAIA, PRAHOVA",NA,NA
"4073","STR.BADEA CIRTAN NR.17 BL.1 SC.B AP.14 JUD.PRAHOVA, SINAIA, PRAHOVA",NA,NA
"4074","STR.SPITALULUI NR.2B BL.E2 ET.2 AP.12 JUD.PRAHOVA, SINAIA, PRAHOVA",NA,NA
"4075","CALEA MOROIENI NR.30 BL.12 SC.C ET.1 AP.45 JUD.PRAHOVA, SINAIA, PRAHOVA",NA,NA
"4076","STR.SLANICULUI NR.2 BL.15A SC.A ET.1 AP.7, SLANIC, PRAHOVA",NA,NA
"4077","STR.SLANICULUI NR.4 BL.15B SC.A ET.4 AP.20                     JUD.PRAHOVA, SLANIC, PRAHOVA",NA,NA
"4078","STR.ORZOAIA DE JOS NR.62, URLATI, PRAHOVA","45.0037166","26.2284872"
"4079","STR.ORZOAIA DE JOS NR.62, URLATI, PRAHOVA","45.0037166","26.2284872"
"4080","STR. VALEA URSOII NR. 115  JUD. PRAHOVA, VALEA CALUGAREASCA, PRAHOVA",NA,NA
"4081","STR. NICOLAE BALCESCU NR. 56, ARDUD, SATU MARE",NA,NA
"4082","STR. PRINCIPALA NR. 561, BELTIUG, SATU MARE",NA,NA
"4083","NR. 561, BELTIUG, SATU MARE",NA,NA
"4084","CALEA  25 OCTOMBRIE NR. 27, AP. 18, CAREI, SATU MARE",NA,NA
"4085","STR. LAZAR GHEORGHE NR. 55A, CAREI, SATU MARE",NA,NA
"4086","STR. CPT. ZAGANESCU NR. 7A, AP. 11, CAREI, SATU MARE",NA,NA
"4087","STR. IULIU MANIU NR. 12-14, CAREI, SATU MARE","47.6890868","22.4640691"
"4088","STR. KAFFKA MARGIT NR. 6, CAREI, SATU MARE","47.685276","22.4683673"
"4089","STR. MIHAI VITEAZU NR. 15 AP. 6, CAREI, SATU MARE",NA,NA
"4090","STR. CIMITIRULUI NR. 31, CAREI, SATU MARE","47.678719","22.4710599"
"4091","STR. IGNISULUI, NR. 28, BL. 47, AP. 18, CAREI, SATU MARE",NA,NA
"4092","STR. LAZAR GHEORGHE NR. 53, CAREI, SATU MARE",NA,NA
"4093","STR. MIHAI VITEAZU NR. 15 AP. 6, CAREI, SATU MARE",NA,NA
"4094","STR. HOREA NR. 9A, CAREI, SATU MARE",NA,NA
"4095","STR. LAZAR GHEORGHE NR. 53, CAREI, SATU MARE",NA,NA
"4096","STR. GHEORGHE DOJA NR. 6A, CAREI, SATU MARE",NA,NA
"4097","NR. 100, IANCULESTI, SATU MARE","47.6337525","22.4217671"
"4098","STR. PRINCIPLALA NR. 822, LAZURI, SATU MARE",NA,NA
"4099","STR. PRINCIPALA, NR. 762, MEDIESU AURIT, SATU MARE",NA,NA
"4100","STR. PRINCIPALA NR. 762, MEDIESU AURIT, SATU MARE",NA,NA
"4101","STR. PRINCIPALA NR. 755, AP. 6, MEDIESU AURIT, SATU MARE",NA,NA
"4102","STR. PRINCIPALA NR. 762, MEDIESU AURIT, SATU MARE",NA,NA
"4103","STR. PRINCIPALA NR. 762, MEDIESU AURIT, SATU MARE",NA,NA
"4104","STR. MOTILOR NR. 87, NEGRESTI-OAS, SATU MARE","47.8702404","23.4194634"
"4105","STR. OASULUI NR. 57A, NEGRESTI-OAS, SATU MARE",NA,NA
"4106","STR. OASULUI NR. 57A, NEGRESTI-OAS, SATU MARE",NA,NA
"4107","STR. JOKAI NR. 5, PAULESTI, SATU MARE",NA,NA
"4108","NR. 741, PISCOLT, SATU MARE",NA,NA
"4109","STR. GARII NR. 446, PISCOLT, SATU MARE",NA,NA
"4110","STR. GARII NR. 446, PISCOLT, SATU MARE",NA,NA
"4111","BD. OCTAVIAN GOGA BL. T2, AP. 1, SATU MARE, SATU MARE",NA,NA
"4112","STR. CAREIULUI NR. 12, BL. 11, AP. 56, SATU MARE, SATU MARE",NA,NA
"4113","STR. ARGESULUI NR. 51, SATU MARE, SATU MARE",NA,NA
"4114","STR. PETOFI SANDOR NR. 36, AP. 20, SATU MARE, SATU MARE",NA,NA
"4115","STR. MARASESTI NR. 11, SATU MARE, SATU MARE","47.8001041","22.8708529"
"4116","STR. NICOLAE IORGA NR. 14, SATU MARE, SATU MARE","47.8021855","22.8792046"
"4117","STR. TRANDAFIRILOR NR. 86, SATU MARE, SATU MARE",NA,NA
"4118","STR. TUDOR VLADIMIRESCU NR. 9, BL. C3, AP. 12, SATU MARE, SATU MARE",NA,NA
"4119","STR. BRASOV BL. UF27, AP. 12, SATU MARE, SATU MARE",NA,NA
"4120","B-DUL CLOSCA NR. 3, BL. 19, SC. B, AP. 15, SATU MARE, SATU MARE",NA,NA
"4121","STR. MAL STÂNG SOMES, BL. T3,  AP. 39, SATU MARE, SATU MARE",NA,NA
"4122","STR. DRUMUL CAREIULUI NR. 4, BL. 15, SC. D, AP. 72, SATU MARE, SATU MARE",NA,NA
"4123","BLD.  INDEPENDENTEI BL. UH8, AP. 15, SATU MARE, SATU MARE",NA,NA
"4124","STR. BOBOCULUI BL. UK11, AP. 7, SATU MARE, SATU MARE",NA,NA
"4125","STR. BOBOCULUI BL. UK11, AP. 7, SATU MARE, SATU MARE",NA,NA
"4126","STR. UJGOROD NR. 6, SATU MARE, SATU MARE",NA,NA
"4127","STR. ILARIE CHENDI NR. 10, SATU MARE, SATU MARE","47.8064888","22.8910495"
"4128","STR. SLAVICI IOAN NR. 16, SATU MARE, SATU MARE",NA,NA
"4129","STR. SIGHISOARA NR. 16, SATU MARE, SATU MARE","47.7992771","22.8562391"
"4130","BLD. SANATATII BL. K38, AP. 1, SATU MARE, SATU MARE",NA,NA
"4131","STR. CIPRIAN PORUMBESCU NR. 5, SATU MARE, SATU MARE","47.7721314","22.8953222"
"4132","STR. CEAHLAULUI NR. 18 , ET. 1, AP. 2, SATU MARE, SATU MARE",NA,NA
"4133","STR. OLTULUI NR. 5, SATU MARE, SATU MARE","47.7881261","22.8838392"
"4134","ALEEA CLABUCET NR. 5, BL. 1, SC. D, AP. 70, SATU MARE, SATU MARE",NA,NA
"4135","STR. BOBOCULUI BL. UK11, AP. 7, SATU MARE, SATU MARE",NA,NA
"4136","STR. ALMASULUI NR. 6, SATU MARE, SATU MARE","47.7982443","22.8875244"
"4137","BD. TRAIAN NR. 10, AP. 23, SATU-MARE, SATU MARE",NA,NA
"4138","ALEEA ZORILOR BL. 16, ET. 3, AP. 8, TASNAD, SATU MARE",NA,NA
"4139","STR. DRUMETILOR NR. 2, VIILE SATU MARE, SATU MARE",NA,NA
"4140","NR. 52A, BOBOTA, SALAJ",NA,NA
"4141","STR. PRINCIPALA NR. 187, DOBA, SALAJ",NA,NA
"4142","STR. BAILOR NR. 51, JIBOU, SALAJ",NA,NA
"4143","STR. MINERILOR NR. 9, SC. B, AP. 13, SARMASAG, SALAJ",NA,NA
"4144","STR. GHEORGHE LAZAR NR. 63, SIMLEU SILVANIEI, SALAJ",NA,NA
"4145","STR. PARTIZANILOR NR. 3, BL. P7, AP. 9, SIMLEU SILVANIEI, SALAJ",NA,NA
"4146","STR. NOUA NR. 3, BL. N9, SC. A, AP. 9, ZALAU, SALAJ",NA,NA
"4147","STR. NOUA, NR. 3, BL. N9, SC. A, AP.9, ZALAU, SALAJ",NA,NA
"4148","STR. T. VLADIMIRESCU NR. 3,  BL. FLORA, AP. 19, ZALAU, SALAJ",NA,NA
"4149","STR. TUDOR VLADIMIRESCU NR. 32, BL. P65, AP. 11, ZALAU, SALAJ",NA,NA
"4150","STR. SIMION BARNUTIU NR. 1 BL. A27 AP. 67, ZALAU, SALAJ",NA,NA
"4151","STR. LUPULUI NR. 9/F2, ZALAU, SALAJ",NA,NA
"4152","STR. STADIONULUI NR. 5, ZALAU, SALAJ","47.1721985","23.0595997"
"4153","STR. SIMION BARNUTIU NR. 1 BL. A27 AP. 67, ZALAU, SALAJ",NA,NA
"4154","STR. AVRAM IANCU NR. 9, BL. M6, SC. A, AP. 4, ZALAU, SALAJ",NA,NA
"4155","STR. LT. COL. PRETORIAN NR. 2A BL. N11 AP. 17, ZALAU, SALAJ",NA,NA
"4156","STR. GEORGE BARITIU NR.38,ET.3, BUCURESTI, SECTOR 1","44.4535341","26.0671023"
"4157","STR. PARAPETULUI NR.7, BUCURESTI, SECTOR 1","44.4883606","26.0498368"
"4158","STR.TROTUSULUI NR.54, BUCURESTI, SECTOR 1","44.4642949","26.063887"
"4159","STR.TROTUSULUI NR.54, BUCURESTI, SECTOR 1","44.4642949","26.063887"
"4160","CALEA GRIVITEI NR. 111, BL. B, AP. 4, BUCURESTI, SECTOR 1",NA,NA
"4161","STR. MATEI BASARAB NR.98 BL.86 SC.1 AP.16, BUCURESTI, SECTOR 1",NA,NA
"4162","BD.N.BALCESCU NR.5 SC.C ET.6 AP.71 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4163","STR. AV. SANATESCU 35A, BUCURESTI, SECTOR 1",NA,NA
"4164","STR. HAGA NR. 3  AP. 3  SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4165","STR.CLUJ NR.81 BL.9 SC.2 ET.7 AP.68 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4166","STR.NICOLAE G.CARAMFIL NR.68 BL.22B SC.2 ET.4 AP.26 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4167","STR.CRINULUI NR.26-32 BL.A5 SC.A AP.31 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4168","STR. BANEASA NR. 24-26  BL.5/1  SC.A  AP.3, BUCURESTI, SECTOR 1",NA,NA
"4169","SOS.PIPERA NR.13 BL.2F ET.3 SC.1 AP.12 SECTOR                1, BUCURESTI, SECTOR 1",NA,NA
"4170","STR.HRISOVULUI NR.6 SC.A ET.2 AP.10 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4171","STR. STIRBEI VODA NR. 164  BL.21 SC. A  AP. 58  SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4172","BD.DINICU GOLESCU NR.21 ET.10.AP.44 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4173","STR.G-RAL STEFAN BURILEANU NR.9-11 BL.20B SC.2 ET.1 AP.27, BUCURESTI, SECTOR 1",NA,NA
"4174","STR.MIERCANI NR.87A SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4175","STR. FAUREI NR. 3  BL. E3  SC. B  ET. 2 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4176","STR. CEREMUSULUI NR. 41-43, BUCURESTI, SECTOR 1",NA,NA
"4177","CALEA VICTORIEI NR.224 BL.D5 SC.1 ET.1 AP.3                 SECTOR 3, BUCURESTI, SECTOR 1",NA,NA
"4178","STR. TIRNAVENI NR. 19  SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4179","STR.PROMETEU NR.34 BL.14E SC.1 ET.3 AP.10 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4180","STR.G-RAL STEFAN BURILEANU NR.2-4 BL.11I SC.2 ET.1 AP.22, BUCURESTI, SECTOR 1",NA,NA
"4181","STR.FELEACU NR.8 BL.10/I AP.14 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4182","STR. ARON COTRUS NR.77-79, AP.2, BUCURESTI, SECTOR 1",NA,NA
"4183","STR. LITA NR. 38B  SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4184","SOS.PIPERA NR5 BL.1E SC.2 ET.2 AP.18, BUCURESTI, SECTOR 1",NA,NA
"4185","STR.AV.M.ANDREESCU NR.28 AP.1, BUCURESTI, SECTOR 1",NA,NA
"4186","STR.CAPALNA NR.14 BL.15A SC.1 ET.2 AP.9                     SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4187","SOS.PIPERA NR.5 BL.1E SC.2 AP.18 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4188","STR.NICULAE RACOTA NR.8 ET.3 AP.15 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4189","CALEA DOROBANTI NR.20-28 SC.A ET.3 AP.12 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4190","STR. DOCTOR IACOB FELIX NR. 41, BL. C2, SC. 1, AP.29., BUCURESTI, SECTOR 1",NA,NA
"4191","CALEA FLOREASCA NR. 116, SC. A, AP. 9, BUCURESTI, SECTOR 1",NA,NA
"4192","SOS. STRAULESTI NR.60A BL.B2 ET.4 AP.21, BUCURESTI, SECTOR 1",NA,NA
"4193","STR.VALIUG NR.6 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4194","STR. PATULEA NR.4B, BUCURESTI, SECTOR 1",NA,NA
"4195","STR. PATULEA NR.4B, BUCURESTI, SECTOR 1",NA,NA
"4196","CAL.DOROBANTI NR.168, BL.15, SC. D, ET. 7,  AP. 147, BUCURESTI, SECTOR 1",NA,NA
"4197","STR.N.CONSTANTINESCU NR.14, BL.16, SC. A, ET. 3 , AP. 14, BUCURESTI, SECTOR 1",NA,NA
"4198","BD.BUCURESTII NOI NR.78 BL.C1 SC.3 AP.60 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4199","STR.ATHANASIE ENESCU NR.49 BL.49 SC.1 AP.17 S               ECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4200","STR.BANEASA NR.24-26 BL.5/1 SC.A ET.3 AP.12 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4201","STR.BANEASA NR.24-26 BL.5/1 SC.A ET.3 AP.12 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4202","STR.NICOLAE G.CARAMFIL NR. 26  BL. 1D  SC. 1 ET. 3 AP. 8, BUCURESTI, SECTOR 1",NA,NA
"4203","STR.DIMITRIE GROZDEA NR.10 BL.82 SC.A ET.3 AP.15 SECTOR 2, BUCURESTI, SECTOR 1",NA,NA
"4204","STR.BANEASA NR.24-26 BL.5/1 SC.A AP.12 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4205","STR.LT.COL.PAUL IONESCU NR.12 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4206","STR. HELIULUI 15 B  SECTOR 1, BUCURESTI, SECTOR 1","44.4903735","26.0961753"
"4207","STR.LT.COL.PAUL IONESCU NR.12 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4208","BD. FICUSULUI NR. 5 BL.20/7A SC.A AP.11 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4209","STR. ALEXANDRU CONSTANTINESCU NR. 34A SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4210","STR. ALEXANDRU CONSTANTINESCU NR.10  ET. 1, BUCURESTI, SECTOR 1",NA,NA
"4211","STR. JIMBOLIA NR.137-137A, ET.2, AP.8, BUCURESTI, SECTOR 1",NA,NA
"4212","BLD. ION MIHALACHE NR. 79  BL. 15  SC. B  ET. 4  AP. 74 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4213","STR. TRANSILVANIEI NR.52 AP. 2 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4214","STR. ING. DUMITRU ZOSIMA NR. 19  SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4215","STR. ELENA CUZA NR. 46  SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4216","STR.TROTUSULUI NR.54, BUCURESTI, SECTOR 1","44.4642949","26.063887"
"4217","CAL.GRIVITEI NR.238 BL.C SC.A ET.4 AP.22, BUCURESTI, SECTOR 1",NA,NA
"4218","STR.TROTUSULUI NR.54, BUCURESTI, SECTOR 1","44.4642949","26.063887"
"4219","STR. LT.COL. DURBAC RADUCU DUMITRU NR.92A,, BUCURESTI, SECTOR 1",NA,NA
"4220","INT. BITOLIA NR. 12  SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4221","STR. LONDRA NR. 20  ET.1  AP. 33  SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4222","STR. LEANDRULUI NR. 19  SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4223","STR.NICOLAE ONCESCU NR.6 BL.114 SC.1 ET.1 AP.7, BUCURESTI, SECTOR 1",NA,NA
"4224","INT.BITOLIA NR.12 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4225","BLD. GHEORGHE DUCA NR.3-11 SC.B ET.1 AP.9 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4226","SOS.NICOLAE TITULESCU NR.117 BL.4  SC.A ET.9 AP.54, BUCURESTI, SECTOR 1",NA,NA
"4227","STR.GEORGE BARITIU NR.38 ET.3 AP.8, BUCURESTI, SECTOR 1",NA,NA
"4228","BD.SCHITU MAGUREANU NR.27-33 SC.C ET.8 AP.137 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4229","STR. TIRNAVENI NR. 19  SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4230","STR. SURORILOR NR. 9-15 BL.A2 SC.B ET.10 AP.88 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4231","STR.DINICU GOLESCU NR.35 SC.3 ET.7 AP.32, BUCURESTI, SECTOR 1",NA,NA
"4232","STR.MAGURICEA NR.20 BL.7P SC.1 ET.4 AP.13, BUCURESTI, SECTOR 1",NA,NA
"4233","STR. AV.SANATESCU NR.21A MANSARDA AP.3, BUCURESTI, SECTOR 1",NA,NA
"4234","STR.CPT.OCTAV COCARESCUNR.35 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4235","STR.PROMETEU NR.19 BL.XVIC-2 SC.2 ET.4 AP.24, BUCURESTI, SECTOR 1",NA,NA
"4236","STR.MUSETESTI NR.17 ET.1 AP.3, BUCURESTI, SECTOR 1",NA,NA
"4237","CAL.GRIVITEI NR.224 BL.6 SC.C ET.1 AP.7 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4238","STR. GEORGE BARITIU NR.38 SC.1 ET.2 AP.6 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4239","BLD. ION MIHALACHE NR. 154 BL. 5 SC.B ET.5  AP. 53  SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4240","STR.MITROPOLIT VARLAAM NR.49 SECTOR 1, BUCURESTI, SECTOR 1","44.4918122","26.0314934"
"4241","BLD. BUCURESTII NOI NR. 19 SC.C ET.2 AP.12, BUCURESTI, SECTOR 1",NA,NA
"4242","CALEA GRIVITEI NR.240 BL.B SC.A ET.4 AP.17, BUCURESTI, SECTOR 1",NA,NA
"4243","STR.HRISOVULUI NR.6 SC.A ET.2 AP.10 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4244","STR.MANZULUI NR.24 BL.F ET.1 AP.6 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4245","STR.HRISOVULUI NR. 11 BL.C3 SC.C AP.56 SECTOR 1, BUCURESTI, SECTOR 1",NA,NA
"4246","AL.CIRCULUI NR.2 BL.2 SC.A ET.4 AP.10, BUCURESTI, SECTOR 2",NA,NA
"4247","INT.CAP.NICOLAE CERGA NR.4 BL.P4-P5 SC.B AP.71, BUCURESTI, SECTOR 2",NA,NA
"4248","STR. BOLDESTI NR. 27  SECTOR 5, BUCURESTI, SECTOR 2","44.3920676","26.0896038"
"4249","STR.RITMULUI NR.16 BL.431 SC.A ET.8 AP.24 SECTOR 2, BUCURESTI, SECTOR 2",NA,NA
"4250","STR.FINTINICA NR.9 BL.7B SC.B ET.6 AP.38 SECTOR 2, BUCURESTI, SECTOR 2",NA,NA
"4251","BLD. LACUL TEI NR. 126-128 BL.17-18 SC.A AP.22, BUCURESTI, SECTOR 2",NA,NA
"4252","SOS. BUCURESTI-PLOIESTI NR. 180 BLOC H  SECTOR 1, BUCURESTI, SECTOR 2",NA,NA
"4253","STR. MAIOR CORAVU ION NR.51 SC.G AP.37 SECTOR 2, BUCURESTI, SECTOR 2",NA,NA
"4254","STR. MASINA DE PIINE NR. 20  BL.OD37  SC. 3  AP. 115       SECTOR 2, BUCURESTI, SECTOR 2",NA,NA
"4255","SOS.MIHAI BRAVU NR.42-62 BL.P8 SC.3 AP.121 SECTOR 2, BUCURESTI, SECTOR 2",NA,NA
"4256","BD.CAROL I NR.35 ET.8 AP.34 SECTOR 2, BUCURESTI, SECTOR 2",NA,NA
"4257","STR. FAINARI NR.24 BL.51 SC.2 ET.3 AP.58 SECTOR 2, BUCURESTI, SECTOR 2",NA,NA
"4258","SOS.COLENTINA NR.83 BL.85 SC.A ET.9 AP.38 SECTOR 2, BUCURESTI, SECTOR 2",NA,NA
"4259","STR. AMIRAL ION MURGESCU  NR.1  BL.401 SC.A ET.7 AP.30, BUCURESTI, SECTOR 2",NA,NA
"4260","STR.MIHAIL EMINESCU NR.260 BL.25A SC.2 AP.46 SECTOR 2, BUCURESTI, SECTOR 2",NA,NA
